lat	DMS	MeSH	MeSH_DMS	Acetonitrile	Acetaldehyde	Acetone	Chlorophyll	CO	Isoprene
58.7759	14.1627	NA		0.8643	10.2641	14.2757	0.394543757	17.00585362	2.6477
58.7809	14.8182	NA		1.3237	10.3559	14.0186	0.528042261	15.42775896	3.1628
58.7861	14.6633	NA		1.0054	9.3679	13.6603	0.679189234	16.89689776	3.1046
58.7913	16.3412	NA		0.9448	10.6055	14.6266	0.907380974	21.03411874	2.5114
58.7966	19.09	NA		1.417	10.2777	15.8919	NA	20.73976881	2.9763
58.8019	21.3142	NA		1.1586	12.0079	20.1699	NA	18.41500042	2.9275
58.8072	22.342	NA		0.9063	12.4759	17.6786	0.786383673	16.45429739	3.33
58.8124	22.141	NA		1.1825	11.8391	17.9521	0.534834811	15.29009475	3.3522
58.8175	19.472	NA		1.0489	9.8481	14.5165	0.317525683	15.37658315	3.1906
58.8228	18.1274	NA		1.1973	11.8121	16.3384	0.380390126	14.66656357	2.8031
58.8281	14.2706	NA		0.969	8.9243	14.4633	0.425708848	12.46574209	2.7359
58.8332	13.9817	NA		1.2217	11.3755	14.5753	0.462494194	9.945443446	2.5964
58.8392	12.2188	NA		1.1361	11.0659	12.3509	0.484701305	9.014912699	2.7848
58.8453	11.3971	NA		1.0545	8.6099	12.1122	0.418167246	8.527252403	2.1324
58.8516	11.8743	NA		0.7657	10.3709	12.4554	0.446491795	7.890349252	2.9398
58.8579	12.1902	NA		1.0797	9.0576	13.42	0.487650279	9.374438571	2.7744
58.8643	12.2158	NA		1.2068	9.9099	14.2908	0.495200502	11.89353643	2.5273
58.8706	12.4429	NA		1.1167	10.1435	12.0035	0.526194784	13.11916487	2.6518
58.8769	12.9566	NA		1.0866	10.4042	12.9957	0.56972021	13.66045238	2.8108
58.8832	14.6987	NA		1.421	12.2253	15.47	0.612152313	13.58850303	3.2189
58.8895	13.7225	NA		1.1091	9.27	13.1802	0.598795095	14.45071018	3.0326
58.8957	14.6432	NA		1.0868	11.465	12.837	0.664907813	16.25374963	3.1522
58.9019	15.5251	NA		0.9047	9.7564	11.112	0.668412751	15.70085439	2.2819
58.9081	14.8616	NA		1.2947	9.6962	12.0292	0.637463034	15.56855808	2.7985
58.9143	15.4096	NA		0.9855	9.2226	11.2623	0.62619288	15.05556927	3.0556
58.9205	17.7274	NA		1.0588	11.4777	16.6857	0.623776787	15.05039907	2.7656
58.9267	19.7666	NA		1.2189	12.2465	17.0397	0.590224875	16.46174196	3.2429
58.9328	17.4961	NA		1.0294	10.2565	15.191	0.534528816	17.84032092	2.9229
58.9391	16.1926	NA		1.279	9.8047	13.6442	0.545082317	17.34947131	2.8123
58.9453	16.8418	NA		1.0617	11.8896	15.2063	0.521606738	16.62906655	5.5197
58.9516	18.1664	NA		1.2524	14.8914	18.3349	0.538509819	19.04331062	6.6292
58.9578	14.6914	NA		0.9932	10.4578	13.2995	0.55973781	17.99747961	4.8329
58.9641	17.4167	NA		0.9369	14.1213	17.5395	0.65264867	16.30597081	4.5685
58.9703	16.7069	NA		1.0925	12.2394	16.2255	0.839143315	16.80040373	3.5477
58.9765	15.0658	NA		1.0355	8.9733	11.0706	1.03086783	16.36920825	2.5674
58.9827	19.6924	NA		1.0042	9.0842	13.9012	1.146192293	14.52201604	3.07
58.9889	23.2093	NA		0.9037	10.1971	14.0109	1.235171134	15.08585541	3.2642
58.9951	28.124	NA		1.0294	9.6842	15.7508	1.125135427	16.46659429	2.8093
59.0013	35.2942	NA		1.1549	11.6767	19.1831	0.887334778	17.57658064	3.1697
59.0075	33.2863	NA		0.8561	9.3256	16.1515	0.697063094	17.06348628	2.7635
59.0136	32.9789	NA		1.1038	9.5894	17.3151	0.477162117	15.14624157	3.0476
59.0198	29.7725	NA		1.0091	10.9073	19.4048	0.276768153	13.12806745	2.8109
59.0261	23.6495	NA		0.8708	8.9259	16.2533	0.200339191	10.65235573	3.1206
59.0322	20.3473	NA		1.0422	9.8071	17.2893	0.227846213	8.144871987	2.8593
59.0383	18.8775	NA		0.9977	10.6904	19.0906	0.234408307	7.667603074	4.6952
59.0444	16.2954	NA		1.1669	10.3346	16.1608	0.150455757	8.341282524	4.1872
59.0505	14.1169	NA		0.9092	9.711	13.0068	0.12302744	8.379383098	3.4152
59.0567	14.5607	NA		1.1771	11.4566	17.9397	0.104620586	7.594878351	3.6098
59.0630	13.677	NA		1.4026	11.1607	15.8418	0.103724529	7.239283037	3.1272
59.0692	13.8255	NA		1.1282	10.82	15.5714	0.099277686	8.006665039	2.5486
59.0754	12.8254	NA		1.1936	9.4666	15.0314	0.104601804	8.315962102	2.8633
59.0816	11.3297	NA		0.9457	8.0154	12.0712	0.103612804	8.204060397	2.1026
59.0879	12.3622	NA		0.9998	9.3905	16.0514	0.113639602	8.159957315	2.5726
59.0943	13.8311	NA		1.2453	10.634	16.701	0.113632133	8.546199448	3.0495
59.1005	12.2041	NA		1.0473	9.3742	13.2572	0.10262072	9.280574514	2.4041
59.1069	12.6591	NA		1.0311	10.6308	15.4543	0.108719882	9.40898643	2.2625
59.1132	13.3233	NA		1.4578	10.9706	16.9974	0.121962264	8.382671349	3.0046
59.1194	11.3643	NA		1.0172	7.3547	14.7839	0.154185798	8.555891579	2.4559
59.1257	11.8653	NA		0.8974	8.2642	16.448	0.223890521	8.381906438	2.3159
59.1319	12.2336	NA		0.9162	9.011	15.3749	0.357562318	9.217072602	2.9137
59.1382	12.1687	NA		0.9582	9.807	17.1838	0.55050338	11.134982	2.6996
59.1444	12.4959	NA		0.6782	10.2063	14.0725	0.54492336	10.96918423	2.5096
59.1507	12.0865	NA		0.7914	7.4349	13.2616	0.407333905	9.233206842	2.1397
59.1570	13.4537	NA		0.956	9.1046	14.7592	0.315604259	9.661303175	2.878
59.1633	13.3039	NA		1.093	8.786	15.4135	0.246946491	9.459311525	2.8824
59.1696	13.2522	NA		0.8571	10.8023	18.5022	0.086938121	7.922156789	2.5571
59.1759	12.7606	NA		1.1838	9.6352	19.0946	0.099249895	6.445751683	2.1785
59.1822	13.5964	NA		1.0009	10.5088	19.0647	0.109074054	6.104809358	2.4051
59.1885	14.0124	NA		1.1867	12.2546	19.4574	0.124744416	6.551652989	3.1467
59.1947	11.6929	NA		1.0027	8.2614	12.4117	0.180790476	6.556717801	2.5607
59.2009	11.5768	NA		1.0509	7.8104	16.4719	0.238204545	7.313781057	2.7195
59.2072	12.5402	NA		1.354	11.148	18.4362	0.2799101	8.247759414	2.5495
59.2134	10.9863	NA		1.1173	8.4909	15.5415	0.45106519	9.160281957	2.4436
59.2196	12.3975	NA		1.3745	12.3095	20.3195	0.522174693	10.52255207	2.1544
59.2258	11.3898	NA		1.0874	11.0156	18.7816	0.587955613	11.55879956	2.8351
59.2320	10.4281	NA		0.9167	8.1873	18.2624	0.516392966	11.15472873	2.5531
59.2382	9.9322	NA		1.1267	9.7857	17.7253	0.426473755	10.54411163	2.7396
59.2444	9.3004	NA		1.1531	11.0771	19.812	0.342985332	9.355543476	2.9021
59.2506	8.6184	NA		1.2108	10.8441	19.179	0.294437517	9.968868056	2.4453
59.2567	7.2947	NA		1.0938	8.2376	14.7784	0.281639666	8.990745263	2.3371
59.2628	6.9336	NA		0.8433	8.5378	16.5446	0.280997758	7.176398761	2.4927
59.2690	6.7863	NA		1.1979	9.3371	18.7684	0.244297094	8.18577778	2.5485
59.2751	6.832	NA		1.0875	9.2895	19.2052	0.258412319	8.073555093	3.0232
59.2812	7.173	NA		1.0297	11.0323	20.6737	0.267986013	7.811917012	3.1256
59.2874	6.1696	NA		1.111	9.8512	19.2794	0.311415777	8.749626098	2.8558
59.2935	5.9768	NA		1.1609	10.1544	18.2506	0.346323099	9.573260127	2.7247
59.2996	6.4397	NA		1.1262	11.4545	20.2625	0.35856847	9.103784748	3.2657
59.3058	5.9051	NA		1.135	10.9375	20.5341	0.369361998	8.598076072	2.5218
59.3120	6.2296	NA		1.1597	10.8609	24.6545	0.336458501	8.684657611	2.8996
59.3183	5.5664	NA		0.9871	8.2466	19.3613	0.258372974	7.254792931	2.9448
59.3245	6.2441	NA		1.2493	11.2427	25.3655	0.214572165	7.11975508	2.9746
59.3308	5.7958	NA		1.0638	10.3435	19.8748	0.184800743	8.078940168	2.5157
59.3371	5.7799	NA		0.909	9.9955	23.2179	0.204299931	8.069263141	2.3669
59.3433	5.9518	NA		1.1411	9.6397	22.9638	0.23461528	7.628585113	2.2671
59.3497	5.5998	NA		0.9438	8.5634	18.7946	0.3016497	8.107085809	2.0148
59.3560	5.9227	NA		1.0548	9.3412	21.291	0.342604394	8.578434278	2.5156
59.3622	5.8071	NA		1.1037	9.7403	21.5766	0.321197528	8.588582654	2.7366
59.3684	5.1883	NA		0.9716	9.7813	20.5487	0.301034678	8.398638001	2.0035
59.3747	5.3338	NA		0.8694	8.5481	23.7042	0.254323947	8.225800035	2.1022
59.3810	5.6729	NA		1.1251	10.4315	25.6781	0.241471893	8.928558626	2.5906
59.3872	5.0939	NA		1.0547	9.401	23.7992	0.21433976	9.400822253	2.3701
59.3936	4.803	NA		0.9571	8.6065	21.1267	0.1931296	8.430404343	2.6239
59.3999	4.7358	NA		0.9659	8.8142	21.3739	0.231248933	8.144864522	2.5006
59.4062	4.8773	NA		0.812	8.0529	21.1751	0.273509249	8.591026547	2.2667
59.4126	5.4167	NA		0.9479	8.1468	21.9773	0.342606179	9.553395001	2.4688
59.4189	6.5345	NA		0.6478	10.6652	23.8554	0.47783748	9.41984134	2.491
59.4252	8.0228	NA		0.9684	10.2828	24.7212	0.635804653	9.426850082	2.0339
59.4314	9.8883	NA		0.9225	9.0496	20.5494	0.822026697	11.59867186	2.248
59.4376	13.1885	NA		1.2482	9.8933	25.3506	0.82173862	13.7610203	2.5076
59.4438	17.3815	NA		1.1755	13.6954	30.1898	0.751644681	12.85537177	2.9858
59.4499	16.5493	NA		1.3105	9.8534	27.9467	0.737382902	12.57347489	2.8578
59.4561	18.3847	NA		0.8872	12.1841	28.0966	0.769961134	11.78832301	3.1139
59.4621	16.0149	NA		0.8555	8.4705	23.8844	0.848665248	11.03179565	2.2981
59.4682	17.5854	NA		1.1022	8.9946	26.3379	0.969692891	11.54910339	2.1315
59.4743	18.5934	NA		1.042	10.109	25.0059	1.032386558	12.68083482	2.1909
59.4805	17.7335	NA		1.0424	8.8041	28.6687	1.186809454	13.16687114	2.4253
59.4866	18.1247	NA		0.9551	10.2816	26.9021	1.273382394	12.61997148	2.5196
59.4928	16.6389	NA		0.8581	9.3057	27.5292	1.315347232	12.78501034	2.0566
59.4989	16.4428	NA		0.9821	9.905	28.8583	1.279996929	12.9473095	2.4867
59.5051	14.463	NA		0.9229	10.0141	30.06	1.199859062	12.85597608	2.9182
59.5114	12.5138	NA		0.9098	8.1954	27.4019	1.134814174	12.71364002	2.4288
59.5175	11.3059	NA		0.9566	8.2652	28.2038	1.159672239	12.02305337	2.5026
59.5237	12.1315	NA		1.3132	11.8391	30.7091	1.234086301	10.86058725	3.1395
59.5299	11.852	NA		1.258	12.2547	29.4025	1.342255447	10.14153068	2.8009
59.5362	10.2378	NA		0.9893	10.5869	26.3225	1.244830347	9.396252335	2.8207
59.5425	10.2038	NA		0.8087	9.1796	25.0143	0.988484941	8.572464527	2.821
59.5487	9.8386	NA		1.1674	10.0485	26.7549	0.915503268	7.773883343	2.8465
59.5550	9.2437	NA		1.0225	10.2867	24.0163	0.997800521	6.739666757	3.1169
59.5612	9.0125	NA		0.8198	9.6208	23.0034	1.113155289	5.683686607	2.4647
59.5675	9.6857	NA		0.8656	11.426	25.4436	1.150688977	5.94241903	3.1665
59.5738	8.8634	NA		0.9129	9.542	24.6824	1.14237357	7.895482739	2.5391
59.5802	10.2541	NA		1.2574	11.5904	27.8335	1.028198676	8.284083634	3.1795
59.5866	9.376	NA		1.2304	9.9767	21.3622	0.875945101	7.784296045	2.407
59.5931	10.1351	NA		1.0024	10.3461	26.8477	0.908469578	7.247431234	3.0228
59.5996	8.929	NA		0.7422	9.033	21.1974	0.953329562	6.623955139	2.8896
59.6060	9.4741	NA		0.9083	9.2222	26.0884	1.030966239	7.327803292	2.4783
59.6123	8.2373	NA		0.8074	8.2834	21.258	1.008425212	8.07648766	2.2884
59.6186	8.8316	NA		0.9491	9.72	24.4205	0.921984223	7.752211426	2.4112
59.6249	9.4736	NA		0.7067	10.4174	27.815	0.968144233	7.792614004	2.3163
59.6312	9.1512	NA		0.7307	10.0273	26.6278	1.034471744	8.447663037	2.0717
59.6377	9.2913	NA		1.0676	9.5525	28.2569	1.038400482	8.983699598	2.3991
59.6441	8.8229	NA		0.925	8.6469	27.4781	NA	9.524860319	2.3078
59.6506	9.2247	NA		0.8278	9.7097	27.2103	NA	9.602222796	2.1192
59.6572	9.0397	NA		0.9242	8.7841	25.0051	NA	7.222092668	2.3281
59.6637	9.2101	NA		1.2042	9.7615	27.5982	NA	6.35810685	2.2552
59.6702	8.4494	NA		1.0076	8.5289	25.0937	NA	6.619109504	2.3354
59.6767	8.5297	NA		0.9561	9.4317	26.4075	NA	6.990993354	2.7088
59.6831	7.7886	NA		0.7548	9.6857	28.3408	NA	7.500962159	2.9805
59.6896	6.5154	NA		0.814	8.0674	23.6452	NA	7.850032494	2.0814
59.6960	6.8938	NA		1.0128	10.3128	29.1504	0.783732041	8.846895534	2.7322
59.7025	6.4006	NA		0.8424	11.2955	26.1839	0.802503036	8.777477972	2.314
59.7090	6.572	NA		0.9674	9.0648	32.5844	0.79218885	9.272703497	2.2035
59.7155	6.4009	NA		1.1086	10.2468	35.1618	0.764562552	9.948945981	2.6827
59.7220	5.939	NA		0.9505	9.8821	37.7826	0.741194465	9.577188935	2.873
59.7285	6.3713	NA		0.9667	13.1106	45.8455	0.749243456	8.676498063	3.3445
59.7350	5.4281	NA		0.778	8.4032	37.8762	0.7097685	8.122661493	2.4896
59.7415	5.1946	NA		0.764	9.6265	37.3472	0.566558046	7.957899898	3.0703
59.7482	5.2832	NA		0.7251	11.4559	36.7008	0.423368733	8.404219203	1.7968
59.7547	5.9808	NA		1.0623	11.6509	37.0888	0.404745307	7.825290011	2.742
59.7612	5.289	NA		0.7897	8.538	28.0517	0.394977393	6.823926918	2.2702
59.7678	5.6086	NA		0.9681	9.9453	29.9797	0.423046154	6.153010079	2.3844
59.7741	5.6151	NA		0.9689	10.31	33.3458	0.390572604	5.404568668	2.1914
59.7804	5.3626	NA		0.8143	8.8701	24.7982	0.641486078	5.648018333	1.9907
59.7867	5.1388	NA		0.8789	9.7932	26.988	0.729298101	6.861994859	2.6107
59.7930	4.3715	NA		0.9331	7.9966	25.2589	0.699715715	8.652811718	2.4647
59.7993	3.3476	NA		0.6579	7.2779	24.4849	0.623893389	8.87934769	2.4971
59.8056	3.1601	NA		0.9465	7.4387	23.2427	0.602186979	8.535811936	2.3126
59.8119	3.0978	NA		0.925	10.8752	29.6081	0.53310569	9.375980749	2.858
59.8183	2.8936	NA		1.0685	9.5241	33.739	0.572219473	9.772821589	2.5378
59.8246	2.9185	NA		0.7824	8.1535	32.9463	0.568571609	9.159255134	2.3181
59.8311	3.9536	NA		1.2132	11.4392	43.5155	0.449765369	9.768029778	3.1815
59.8375	4.2016	NA		0.9954	10.8954	44.3948	0.544476587	9.978640895	2.7269
59.8438	3.8309	NA		1.2154	10.3686	42.1195	0.565985318	10.41576816	2.231
59.8502	3.9673	NA		0.6673	9.9323	39.5905	0.890617531	11.20772799	2.6712
59.8566	3.9817	NA		0.7598	8.3254	37.5977	1.258263732	11.04045669	2.2626
59.8630	5.3375	NA		0.9458	10.7617	37.2853	1.459071835	10.52522889	2.5625
59.8693	5.6231	NA		1.0914	10.1597	36.598	1.373673403	9.930234494	2.8132
59.8757	5.8344	NA		0.5626	8.9904	26.8051	1.276375986	10.18063159	2.8281
59.8820	6.8354	NA		0.7721	10.1682	30.4615	1.376823964	9.378470102	2.116
59.8883	6.9601	NA		0.7381	9.19	27.6343	1.489467866	7.788657252	2.2975
59.8946	7.2038	NA		0.4114	7.5004	24.1904	0.899512817	7.588361003	2.1983
59.9009	8.3223	NA		0.8106	11.4952	31.1402	0.455050933	9.127587463	2.7536
59.9073	7.4599	NA		0.8107	10.0146	26.8188	0.654240396	11.0624364	2.9588
59.9138	6.9673	NA		0.6986	8.6258	27.1591	0.812142867	12.26038798	2.6064
59.9202	7.8018	NA		0.7579	10.1532	34.6018	0.786878232	12.1022579	2.4871
59.9267	7.5577	NA		0.739	9.6828	30.9262	0.804538404	13.10027364	2.4965
59.9332	7.313	NA		0.818	11.0746	30.1015	0.827246894	13.51043656	2.5306
59.9397	8.0542	NA		1.1105	11.2952	30.9132	0.881666537	11.72658433	2.7212
59.9461	8.0435	NA		0.9084	10.6235	31.3387	0.942037651	12.02754493	2.6922
59.9526	7.7506	NA		1.0343	10.9691	26.8736	1.050047396	14.58730391	2.7054
59.9590	9.1768	NA		0.7681	11.9323	32.6142	1.129216402	12.83843224	2.8162
59.9654	7.8761	NA		0.8476	8.4614	25.8373	1.284374128	11.02305127	2.0922
59.9717	8.7365	NA		0.4889	9.1191	27.0069	1.669683401	10.57266168	2.3628
59.9781	11.1701	NA		0.6682	10.7178	31.6497	1.407029353	10.38048444	2.7688
59.9844	12.1126	NA		0.788	12.6022	33.1546	1.217148128	10.52682257	3.242
59.9907	10.8908	NA		1.0922	12.326	34.7938	1.284763179	10.09907343	2.2647
59.9971	10.403	NA		0.9263	11.1658	29.9595	1.179520801	9.325246773	2.6276
60.0035	9.4368	NA		0.6852	10.8451	31.544	NA	8.351366355	2.242
60.0099	9.8579	NA		0.9166	11.3046	32.8378	NA	9.170071354	2.2582
60.0163	9.4164	NA		0.6218	10.931	25.692	NA	10.16397986	2.7786
60.0227	9.9462	NA		0.7538	12.898	27.7108	NA	9.78992017	2.6997
60.0291	10.31	NA		0.6908	12.8787	26.6279	NA	10.07476029	2.4989
60.0356	10.1782	NA		0.8967	13.3109	26.4543	NA	11.09280834	2.8131
60.0421	8.295	NA		0.7232	10.7125	23.1992	NA	10.22436861	2.5965
60.0484	8.8074	NA		0.6904	12.5564	28.0308	NA	9.637341957	2.8234
60.0548	7.2028	NA		0.7217	10.1667	22.8718	NA	11.34877623	2.2144
60.0613	6.3942	NA		0.636	11.9773	23.3977	0.662124078	11.90935857	1.991
60.0680	6.3355	NA		0.7481	11.5212	20.5356	0.72544591	10.59687365	2.285
60.0749	5.8418	NA		0.9186	12.3706	21.2116	0.687443961	11.16944299	2.7206
60.0819	5.8811	NA		0.5839	12.2512	23.6314	0.674759499	10.46292697	2.0619
60.0889	6.3775	NA		0.8822	14.3462	22.9809	0.691764299	10.34216827	3.1953
60.0958	5.953	NA		0.5275	13.2928	20.9126	0.659370892	10.29168869	2.8654
60.1028	5.866	NA		0.7109	14.591	24.6541	0.669017412	9.852760433	2.4995
60.1097	4.6316	NA		0.5824	10.9125	18.55	0.646186447	9.2605119	2.0348
60.1167	4.3894	NA		0.8356	11.0552	17.9884	0.647787663	8.77285133	2.3248
60.1237	4.3557	NA		0.7216	13.8549	21.4345	0.614291242	8.593397633	2.0662
60.1306	3.6639	NA		0.5634	13.8928	22.7872	0.554213609	8.173912896	2.6734
60.1375	3.71	NA		0.6297	12.8956	18.8848	0.560671988	8.723756302	2.1919
60.1444	3.7859	NA		0.6157	15.6192	22.0214	0.586126094	8.867446805	2.5822
60.1513	4.0545	NA		0.5789	14.9075	20.378	0.67287992	9.761876112	3.0375
60.1582	3.9257	NA		0.5571	13.76	17.0945	0.692743422	10.37665993	2.1493
60.1651	4.7414	NA		0.7063	15.0814	20.1752	0.726688902	8.61083498	2.4516
60.1721	5.0046	NA		0.8929	17.6031	21.0361	0.684057398	8.593665669	2.8838
60.1790	5.1601	NA		1.1045	15.2583	21.8709	0.668082491	8.648375796	2.5025
60.1859	5.1106	NA		0.8532	15.4745	19.4742	0.853882125	10.25032996	2.5727
60.1929	5.0305	NA		0.8661	13.6221	18.0182	0.916217169	9.694707428	2.7245
60.1999	5.7949	NA		0.8816	15.0762	20.1077	0.87400099	8.171426949	2.5583
60.2068	5.4799	NA		0.8271	14.7326	21.4829	0.844200878	8.180442858	2.5659
60.2138	5.7659	NA		0.789	14.7341	18.6201	0.883822802	7.70967151	2.2313
60.2208	6.0639	NA		0.6065	16.2193	21.4126	0.870116418	9.47379907	2.7654
60.2279	6.2391	NA		0.6651	15.2147	21.4417	0.841619481	8.575553259	2.2605
60.2350	6.0011	NA		0.5915	14.3879	20.2542	0.856490683	7.548320431	2.458
60.2421	6.268	NA		0.7212	16.0019	21.8257	0.905599598	7.683827493	2.3293
60.2491	6.8561	NA		0.916	16.5616	21.0942	0.932437422	7.815520323	2.4422
60.2560	6.8107	NA		0.8444	16.4826	22.5236	0.843190569	7.733689904	3.0062
60.2631	7.965	NA		0.9338	18.5781	25.7594	1.199676927	7.600210593	3.647
60.2701	7.1462	NA		0.8323	16.3186	20.4162	1.443392353	7.674704926	2.3289
60.2771	7.7634	NA		1.0586	17.638	26.2344	1.275087152	8.369623634	3.2816
60.2842	6.6359	NA		0.6562	14.9566	21.0093	1.322222699	9.658039088	2.6837
60.2913	7.1636	NA		1.1566	16.1473	22.9782	1.121388733	9.476256729	3.4663
60.2984	6.7304	NA		0.6217	17.7457	20.3839	0.9286097	7.852303555	2.705
60.3054	6.7532	NA		0.9098	19.234	22.5796	0.885764677	7.137365312	2.9049
60.3125	6.4446	NA		0.8706	16.6162	20.7342	0.988782882	7.067818278	3.1731
60.3196	5.2496	NA		0.7435	15.6727	18.0315	1.245503501	7.708955339	3.1725
60.3268	5.5092	NA		1.1194	17.1552	16.9458	1.448602332	7.415086701	2.9343
60.3340	5.4775	NA		0.7355	16.7234	16.5644	1.589001934	7.0668469	2.626
60.3412	5.788	NA		0.6922	17.3913	20.5526	1.901167143	7.37443064	2.6476
60.3484	5.5988	NA		0.5744	13.6486	17.7454	1.68353347	7.58537735	2.8864
60.3557	6.1198	NA		0.8832	18.1037	19.5366	1.023531325	7.78529738	2.9299
60.3629	6.5841	NA		0.9697	17.1349	19.9961	0.804351862	8.371872495	2.6101
60.3702	6.642	NA		0.8203	19.8614	20.8664	0.754644284	7.555560242	2.7768
60.3776	6.0404	NA		0.6138	16.7436	17.8727	0.918025988	6.303003772	2.4221
60.3849	5.862	NA		0.8108	18.2903	15.4982	1.116044185	6.686362318	2.245
60.3920	6.242	NA		0.8328	18.3555	18.3193	1.243746158	7.275345858	2.7298
60.3989	6.0293	NA		0.8872	16.8381	15.273	1.319435603	6.525996534	2.5163
60.4057	6.4324	NA		0.9654	17.4041	18.4948	1.216017519	6.661882138	2.5182
60.4125	6.6445	NA		0.8418	18.4337	17.5955	0.998454244	7.045547452	2.3954
60.4193	6.1757	NA		0.706	15.4091	14.5913	0.897031006	7.678061733	2.9229
60.4261	6.8171	NA		0.6187	18.2859	16.377	0.820535947	7.869051468	2.9393
60.4329	6.069	NA		0.5218	15.7166	13.9234	0.85572012	7.902658322	2.2551
60.4397	6.5314	NA		0.7441	18.4221	16.4553	0.87889308	8.954007747	2.4187
60.4467	7.0051	NA		0.8837	20.1321	19.2516	0.948886201	10.32920909	3.0391
60.4536	6.6763	NA		0.8693	19.0924	17.5991	0.941096379	9.771366435	2.7698
60.4605	5.8942	NA		0.7277	15.1755	14.2982	0.868606502	9.474123123	1.9286
60.4675	5.9731	NA		0.6928	16.6144	15.3339	0.860059448	11.16950226	2.3996
60.4745	6.3227	NA		0.9786	17.4417	19.2027	0.86119473	11.38612275	2.249
60.4816	6.8057	NA		0.7581	19.4945	19.6939	0.897201203	10.19608426	2.726
60.4887	6.3358	NA		0.8989	17.0674	20.1443	0.933701329	9.635802665	1.9136
60.4958	7.3745	NA		0.6845	20.391	20.7065	0.9178674	9.053294527	2.8198
60.5029	7.2393	NA		1.0843	17.0789	18.1464	0.891128982	10.39976749	2.0814
60.5099	7.3703	NA		0.8067	16.4336	20.2071	0.869131595	10.1274028	2.1537
60.5169	7.2946	NA		0.9023	18.6133	21.788	0.81720531	9.073066657	2.6756
60.5238	6.4085	NA		0.8026	15.5666	20.6753	0.819419664	9.317618862	2.7948
60.5307	6.5581	NA		0.8137	17.1216	16.9494	0.894677216	10.13231874	2.236
60.5377	6.5316	NA		0.6335	17.9069	18.4444	0.948326417	9.79821583	2.1278
60.5447	7.1496	NA		1.1553	20.0252	24.0326	0.959881162	9.091788263	3.1479
60.5516	7.2642	NA		0.7689	17.5553	20.7676	1.000982185	9.692101424	2.4559
60.5586	6.7883	NA		0.6996	17.6675	17.5005	1.004377682	8.970354748	2.438
60.5655	7.2012	NA		0.7135	17.7479	18.3399	1.015679203	7.494863184	2.0954
60.5724	7.5675	NA		0.952	19.2873	20.9504	0.938867313	7.034455251	2.0123
60.5793	6.5089	NA		0.7335	16.708	15.9367	0.880056973	7.287008006	2.3915
60.5863	7.2132	NA		0.9594	18.6997	18.8089	0.821105762	7.091094576	3.0339
60.5932	6.9789	NA		0.8947	19.7254	19.8104	0.638570184	6.803481887	2.6018
60.6002	6.2811	NA		0.7297	18.0048	17.7839	0.558128743	7.307930855	2.7267
60.6074	6.048	NA		0.9068	19.7504	18.7799	0.682069913	7.14318105	2.3464
60.6145	5.1664	NA		0.6493	15.9162	16.9568	0.774783813	7.804656949	2.2805
60.6215	5.2038	NA		0.9945	17.8209	16.2049	0.874965001	8.625604148	1.9516
60.6286	6.4185	NA		0.8696	19.9396	20.2478	1.033161438	8.13610926	2.5135
60.6359	5.7127	NA		0.7489	15.9381	14.5135	1.080149175	8.43479429	2.1224
60.6430	5.9559	NA		0.7657	16.4375	15.2297	1.257488935	9.444721239	2.0682
60.6500	6.1095	NA		0.9158	17.0389	15.0681	1.272624893	8.585104535	2.4003
60.6571	6.2116	NA		0.9642	16.6368	16.1504	1.247194108	8.956161829	1.9652
60.6641	6.7921	NA		0.931	20.8647	22.1878	1.292251872	9.108177234	2.4134
60.6711	6.4638	NA		0.7625	19.0364	19.1516	1.259778238	7.616220798	2.7269
60.6780	6.5658	NA		0.9432	20.9651	23.5288	1.107077133	7.544299222	2.8098
60.6848	6.4899	NA		0.8685	18.0226	22.1806	1.072025532	8.956854541	2.3172
60.6916	6.5158	NA		0.5881	19.7345	21.8221	1.063725978	7.548437971	2.1915
60.6984	6.5667	NA		1.0025	18.2957	23.4606	0.912199728	6.577397534	2.5436
60.7052	6.9186	NA		0.8907	21.82	24.4554	0.751064529	7.341514112	3.0704
60.7120	6.1994	NA		0.7935	17.6863	19.8828	0.716062714	7.257529732	2.517
60.7188	6.3376	NA		0.8941	19.6112	22.31	0.856988003	5.883815423	2.7832
60.7257	6.805	NA		0.7141	23.2039	22.4065	0.920705802	NA	2.7019
60.7327	-999	NA		NA	NA	NA	0.939884657	NA	NA
60.7396	-999	NA		NA	NA	NA	1.046894699	NA	NA
60.7466	-999	NA		NA	NA	NA	1.232671613	NA	NA
60.7536	-999	NA		NA	NA	NA	1.411740947	NA	NA
60.7605	-999	NA		NA	NA	NA	1.516371709	NA	NA
60.7674	-999	NA		NA	NA	NA	1.53312421	NA	NA
60.7740	-999	NA		NA	NA	NA	1.389697765	NA	NA
60.7806	-999	NA		NA	NA	NA	1.279728658	NA	NA
60.7871	13.3899	NA		0.9189	24.5547	21.1958	1.341550912	14.23325798	3.8174
