lat	lon	DMS [nmol/L]	MeSH [nmol/L]	sum	DMS_MeSH	MeSH_DMS	DMS_frac	MeSH_frac
70.5793787	13.8511963	17.6458	6.1654	23.8112	2.862	0.349	74.1	25.9
70.5868325	13.8462429	19.3507	4.9735	24.3242	3.891	0.257	79.6	20.4
70.5943421	13.8416361	13.7437	5.0365	18.7802	2.729	0.366	73.2	26.8
70.6016885	13.8367499	12.9815	5.2458	18.2273	2.475	0.404	71.2	28.8
70.608959	13.8331819	12.9818	4.9775	17.9593	2.608	0.383	72.3	27.7
70.6161673	13.8301863	11.2504	4.9335	16.1839	2.280	0.439	69.5	30.5
70.6235659	13.8267191	9.9266	3.9776	13.9042	2.496	0.401	71.4	28.6
70.6309638	13.8222995	7.7554	3.9025	11.6579	1.987	0.503	66.5	33.5
70.6384927	13.8184503	7.6037	4.3576	11.9613	1.745	0.573	63.6	36.4
70.6459853	13.8139929	8.4675	3.8934	12.3609	2.175	0.460	68.5	31.5
70.6535874	13.8099705	8.0908	3.7478	11.8386	2.159	0.463	68.3	31.7
70.6612539	13.8058666	7.6519	3.9628	11.6147	1.931	0.518	65.9	34.1
70.6688021	13.8014185	8.2907	4.1442	12.4349	2.001	0.500	66.7	33.3
70.6761962	13.7966604	8.3221	4.2091	12.5312	1.977	0.506	66.4	33.6
70.6836992	13.7921114	9.1628	4.2337	13.3965	2.164	0.462	68.4	31.6
70.6911088	13.7880505	9.1229	3.7689	12.8918	2.421	0.413	70.8	29.2
70.6985687	13.7847402	7.3978	3.484	10.8818	2.123	0.471	68.0	32.0
70.7060846	13.7805098	6.7759	3.3226	10.0985	2.039	0.490	67.1	32.9
70.7135236	13.7762474	6.7117	2.9908	9.7025	2.244	0.446	69.2	30.8
70.7208961	13.7717504	6.8393	3.5462	10.3855	1.929	0.519	65.9	34.1
70.7283286	13.7669052	9.0019	2.8496	11.8515	3.159	0.317	76.0	24.0
70.7358576	13.7635079	8.2132	3.1379	11.3511	2.617	0.382	72.4	27.6
70.7434429	13.759328	8.8429	2.7832	11.6261	3.177	0.315	76.1	23.9
70.7510007	13.7545674	7.3175	2.9465	10.264	2.483	0.403	71.3	28.7
70.758583	13.7501051	6.3153	3.0062	9.3215	2.101	0.476	67.7	32.3
70.7661142	13.7459409	6.0878	2.6537	8.7415	2.294	0.436	69.6	30.4
70.7736486	13.7414715	4.9902	2.6053	7.5955	1.915	0.522	65.7	34.3
70.7811548	13.7376492	4.8714	2.6704	7.5418	1.824	0.548	64.6	35.4
70.7886581	13.7341365	4.7851	2.4577	7.2428	1.947	0.514	66.1	33.9
70.7960238	13.7301918	4.3145	2.3238	6.6383	1.857	0.539	65.0	35.0
70.8033581	13.7258038	4.0737	2.4743	6.548	1.646	0.607	62.2	37.8
70.8107542	13.721631	4.3939	2.3209	6.7148	1.893	0.528	65.4	34.6
70.8179665	13.7169099	4.0761	2.2978	6.3739	1.774	0.564	63.9	36.1
70.8252154	13.7134277	4.2211	2.2824	6.5035	1.849	0.541	64.9	35.1
70.8324934	13.709528	4.0041	2.0595	6.0636	1.944	0.514	66.0	34.0
70.8397584	13.7053632	3.721	2.1467	5.8677	1.733	0.577	63.4	36.6
70.847079	13.7005775	4.0414	2.1142	6.1556	1.912	0.523	65.7	34.3
70.8544092	13.696245	3.7965	2.0884	5.8849	1.818	0.550	64.5	35.5
70.8617249	13.6925223	3.8172	2.0507	5.8679	1.861	0.537	65.1	34.9
70.8691372	13.6888477	3.6617	1.9629	5.6246	1.865	0.536	65.1	34.9
70.8765737	13.6844619	3.7496	2.0649	5.8145	1.816	0.551	64.5	35.5
70.8840045	13.6802523	3.8471	1.9539	5.801	1.969	0.508	66.3	33.7
70.8915375	13.6760243	3.8329	1.911	5.7439	2.006	0.499	66.7	33.3
70.8990183	13.6712472	3.63	2.0169	5.6469	1.800	0.556	64.3	35.7
70.9065245	13.6669814	3.5771	1.9053	5.4824	1.877	0.533	65.2	34.8
70.9140009	13.6627082	3.9835	1.8521	5.8356	2.151	0.465	68.3	31.7
70.921535	13.6582966	3.6934	1.792	5.4854	2.061	0.485	67.3	32.7
70.9292351	13.6548425	3.4842	1.7913	5.2755	1.945	0.514	66.0	34.0
70.937042	13.6508185	3.6323	1.7334	5.3657	2.095	0.477	67.7	32.3
70.9448336	13.6455732	3.3239	1.8408	5.1647	1.806	0.554	64.4	35.6
70.9527344	13.6406096	3.4184	1.7396	5.158	1.965	0.509	66.3	33.7
70.9606494	13.6364503	3.0493	1.6363	4.6856	1.864	0.537	65.1	34.9
70.9685499	13.6324951	2.9787	1.7767	4.7554	1.677	0.596	62.6	37.4
70.976453	13.6279274	3.3468	1.7799	5.1267	1.880	0.532	65.3	34.7
70.9843337	13.6231651	3.5968	1.7517	5.3485	2.053	0.487	67.2	32.8
70.99223	13.6185428	3.4524	1.593	5.0454	2.167	0.461	68.4	31.6
71.000265	13.6142191	3.4439	1.6212	5.0651	2.124	0.471	68.0	32.0
71.0082048	13.6093522	3.5825	1.8328	5.4153	1.955	0.512	66.2	33.8
71.0161826	13.6046473	3.9511	1.6728	5.6239	2.362	0.423	70.3	29.7
71.024225	13.600762	3.4432	1.8176	5.2608	1.894	0.528	65.5	34.5
71.0321703	13.5961985	3.7574	1.6866	5.444	2.228	0.449	69.0	31.0
71.0401762	13.5914122	3.509	1.5593	5.0683	2.250	0.444	69.2	30.8
71.0481637	13.5864461	3.0792	1.9038	4.983	1.617	0.618	61.8	38.2
71.0561738	13.582163	3.8642	1.5115	5.3757	2.557	0.391	71.9	28.1
71.0641581	13.5782391	2.9074	1.6801	4.5875	1.730	0.578	63.4	36.6
71.0721563	13.5736129	3.2811	1.9244	5.2055	1.705	0.587	63.0	37.0
71.080151	13.568376	3.4503	1.6706	5.1209	2.065	0.484	67.4	32.6
71.0882544	13.5636017	3.1808	1.5373	4.7181	2.069	0.483	67.4	32.6
71.0963261	13.5597951	2.5149	1.4595	3.9744	1.723	0.580	63.3	36.7
71.104383	13.5553882	2.4001	1.7028	4.1029	1.410	0.709	58.5	41.5
71.1124749	13.5507678	2.7819	1.6518	4.4337	1.684	0.594	62.7	37.3
71.1204376	13.5456853	2.5827	1.5598	4.1425	1.656	0.604	62.3	37.7
71.1284029	13.5406132	2.5132	1.5535	4.0667	1.618	0.618	61.8	38.2
71.1364391	13.5360389	2.6399	1.5987	4.2386	1.651	0.606	62.3	37.7
71.1444333	13.5324158	2.8099	1.6674	4.4773	1.685	0.593	62.8	37.2
71.1524913	13.5279547	2.787	1.585	4.372	1.758	0.569	63.7	36.3
71.1605371	13.5234088	2.7885	1.5258	4.3143	1.828	0.547	64.6	35.4
71.1685344	13.5185027	2.7049	1.5415	4.2464	1.755	0.570	63.7	36.3
71.1765638	13.5131944	2.8332	1.4381	4.2713	1.970	0.508	66.3	33.7
71.1846257	13.5090064	2.8018	1.3127	4.1145	2.134	0.469	68.1	31.9
71.1927307	13.5049181	2.8432	1.5065	4.3497	1.887	0.530	65.4	34.6
71.2008215	13.5003548	3.3519	1.4753	4.8272	2.272	0.440	69.4	30.6
71.2087498	13.4955435	3.1965	1.5407	4.7372	2.075	0.482	67.5	32.5
71.2166626	13.4902444	2.993	1.4849	4.4779	2.016	0.496	66.8	33.2
71.2246117	13.4855844	2.7441	1.4484	4.1925	1.895	0.528	65.5	34.5
71.232606	13.4811498	3.0303	1.4854	4.5157	2.040	0.490	67.1	32.9
71.2407086	13.4774487	3.7517	1.639	5.3907	2.289	0.437	69.6	30.4
71.2485457	13.4725533	4.545	1.5845	6.1295	2.868	0.349	74.1	25.9
71.2564262	13.4678658	4.5961	1.6569	6.253	2.774	0.361	73.5	26.5
71.264346	13.4628113	4.3314	1.5224	5.8538	2.845	0.351	74.0	26.0
71.2722843	13.4585775	4.1106	1.9097	6.0203	2.152	0.465	68.3	31.7
71.2802779	13.4545937	4.8767	1.7918	6.6685	2.722	0.367	73.1	26.9
71.288322	13.4501513	5.7694	2.0217	7.7911	2.854	0.350	74.1	25.9
71.2961938	13.4444045	6.7323	1.9953	8.7276	3.374	0.296	77.1	22.9
71.3042053	13.4401156	6.6985	2.1625	8.861	3.098	0.323	75.6	24.4
71.312195	13.4351972	6.9913	1.9269	8.9182	3.628	0.276	78.4	21.6
71.3200066	13.4307756	6.0376	2.0224	8.06	2.985	0.335	74.9	25.1
71.3278156	13.4274147	5.7282	1.8873	7.6155	3.035	0.329	75.2	24.8
71.3355807	13.4218809	4.8697	1.9025	6.7722	2.560	0.391	71.9	28.1
71.343292	13.4164345	4.5329	1.6494	6.1823	2.748	0.364	73.3	26.7
71.3509962	13.4122987	3.6982	2.0236	5.7218	1.828	0.547	64.6	35.4
71.3586158	13.4091429	4.5014	1.8505	6.3519	2.433	0.411	70.9	29.1
71.3661251	13.4051537	4.413	1.8498	6.2628	2.386	0.419	70.5	29.5
71.3737044	13.4011551	4.5643	1.585	6.1493	2.880	0.347	74.2	25.8
71.3810312	13.3966294	3.4601	1.7081	5.1682	2.026	0.494	66.9	33.1
71.3884506	13.392227	3.6889	1.6202	5.3091	2.277	0.439	69.5	30.5
71.3958941	13.3877483	3.0778	1.6138	4.6916	1.907	0.524	65.6	34.4
71.4032995	13.3832034	3.1777	1.6244	4.8021	1.956	0.511	66.2	33.8
71.4106929	13.3782141	3.0838	1.4627	4.5465	2.108	0.474	67.8	32.2
71.4181445	13.3738243	2.7689	1.6712	4.4401	1.657	0.604	62.4	37.6
71.4255935	13.3698293	2.9759	1.4826	4.4585	2.007	0.498	66.7	33.3
71.4330186	13.3662925	2.846	1.5239	4.3699	1.868	0.535	65.1	34.9
71.4403205	13.3619297	2.8395	1.4926	4.3321	1.902	0.526	65.5	34.5
71.4475798	13.3570801	2.8807	1.6343	4.515	1.763	0.567	63.8	36.2
71.4548481	13.3523522	3.0061	1.5423	4.5484	1.949	0.513	66.1	33.9
71.462065	13.3483387	2.9455	1.5636	4.5091	1.884	0.531	65.3	34.7
71.4692904	13.3441201	2.872	1.4544	4.3264	1.975	0.506	66.4	33.6
71.4765452	13.3400206	2.7767	1.3821	4.1588	2.009	0.498	66.8	33.2
71.4838251	13.3356728	2.5216	1.4711	3.9927	1.714	0.583	63.2	36.8
71.4911457	13.3315486	2.6587	1.4955	4.1542	1.778	0.562	64.0	36.0
71.498535	13.327502	2.7815	1.5425	4.324	1.803	0.555	64.3	35.7
71.5058287	13.3232315	2.9025	1.3631	4.2656	2.129	0.470	68.0	32.0
71.5130846	13.3191231	2.5154	1.4592	3.9746	1.724	0.580	63.3	36.7
71.5204128	13.3148195	2.6938	1.5282	4.222	1.763	0.567	63.8	36.2
71.527657	13.3103202	3.0811	1.4532	4.5343	2.120	0.472	68.0	32.0
71.5350279	13.3058202	3.1446	1.4954	4.64	2.103	0.476	67.8	32.2
71.5423937	13.3016382	3.1565	1.2995	4.456	2.429	0.412	70.8	29.2
71.5497968	13.298097	3.0413	1.5128	4.5541	2.010	0.497	66.8	33.2
71.5571923	13.2939778	3.4909	1.5445	5.0354	2.260	0.442	69.3	30.7
71.5645379	13.2896352	3.6856	1.4653	5.1509	2.515	0.398	71.6	28.4
71.5719047	13.2849439	3.6247	1.3197	4.9444	2.747	0.364	73.3	26.7
71.5793401	13.2801672	3.2317	1.4579	4.6896	2.217	0.451	68.9	31.1
71.5866645	13.2757062	3.4779	1.3654	4.8433	2.547	0.393	71.8	28.2
71.5939086	13.2715146	3.1236	1.3279	4.4515	2.352	0.425	70.2	29.8
71.6011871	13.2674702	2.6565	1.5606	4.2171	1.702	0.587	63.0	37.0
71.6084771	13.2635023	3.2056	1.3675	4.5731	2.344	0.427	70.1	29.9
71.6159096	13.259659	2.8019	1.4748	4.2767	1.900	0.526	65.5	34.5
71.6233544	13.255432	3.0112	1.3893	4.4005	2.167	0.461	68.4	31.6
71.6308012	13.2506385	2.832	1.3573	4.1893	2.086	0.479	67.6	32.4
71.6381644	13.2457229	2.6907	1.3487	4.0394	1.995	0.501	66.6	33.4
71.6453412	13.2405292	2.6943	1.322	4.0163	2.038	0.491	67.1	32.9
71.6527166	13.2368185	2.5702	1.2352	3.8054	2.081	0.481	67.5	32.5
71.6600724	13.2332654	2.5316	1.3302	3.8618	1.903	0.525	65.6	34.4
71.6673093	13.2283512	3.0787	1.3426	4.4213	2.293	0.436	69.6	30.4
71.6745884	13.2243729	3.2949	1.5302	4.8251	2.153	0.464	68.3	31.7
71.6818466	13.2210197	4.2064	1.4735	5.6799	2.855	0.350	74.1	25.9
71.6889622	13.2164515	4.6412	1.5722	6.2134	2.952	0.339	74.7	25.3
71.6961409	13.2116211	5.3438	1.7089	7.0527	3.127	0.320	75.8	24.2
71.7034621	13.2077835	6.2553	1.7139	7.9692	3.650	0.274	78.5	21.5
71.7107751	13.2036823	6.5761	1.7634	8.3395	3.729	0.268	78.9	21.1
71.7181424	13.1995083	7.0161	1.6661	8.6822	4.211	0.237	80.8	19.2
71.7253736	13.1952821	6.8419	1.6831	8.525	4.065	0.246	80.3	19.7
71.732511	13.1905947	7.0217	1.7063	8.728	4.115	0.243	80.5	19.5
71.7397059	13.1859691	6.3973	1.6698	8.0671	3.831	0.261	79.3	20.7
71.7468886	13.181609	5.2453	1.732	6.9773	3.028	0.330	75.2	24.8
71.754	13.1774526	4.6883	1.5628	6.2511	3.000	0.333	75.0	25.0
71.7610687	13.1731928	4.115	1.6	5.715	2.572	0.389	72.0	28.0
71.76805	13.1690169	3.8298	1.9258	5.7556	1.989	0.503	66.5	33.5
71.7750211	13.1653427	4.2403	1.7983	6.0386	2.358	0.424	70.2	29.8
71.7819949	13.1616249	4.3221	1.4777	5.7998	2.925	0.342	74.5	25.5
71.7889116	13.1576492	3.4478	1.7052	5.153	2.022	0.495	66.9	33.1
71.7958187	13.1526907	3.7364	1.7987	5.5351	2.077	0.481	67.5	32.5
71.8028636	13.1485121	3.9554	1.5693	5.5247	2.520	0.397	71.6	28.4
71.8098492	13.144318	3.2063	1.5273	4.7336	2.099	0.476	67.7	32.3
71.8168319	13.1401727	3.0373	1.6675	4.7048	1.821	0.549	64.6	35.4
71.8237553	13.136146	3.0069	1.7472	4.7541	1.721	0.581	63.2	36.8
71.8306849	13.1326124	3.2243	1.4085	4.6328	2.289	0.437	69.6	30.4
71.8377317	13.1286731	2.578	1.5213	4.0993	1.695	0.590	62.9	37.1
71.8447617	13.1245394	2.5928	1.4943	4.0871	1.735	0.576	63.4	36.6
71.851788	13.1204101	2.6127	1.3984	4.0111	1.868	0.535	65.1	34.9
71.8588297	13.1161872	2.4047	1.5841	3.9888	1.518	0.659	60.3	39.7
71.8656999	13.1114789	2.641	1.3989	4.0399	1.888	0.530	65.4	34.6
71.8725468	13.1071022	2.5042	1.3822	3.8864	1.812	0.552	64.4	35.6
71.8794742	13.1034995	2.393	1.42	3.813	1.685	0.593	62.8	37.2
71.8864265	13.0997885	2.3998	1.2973	3.6971	1.850	0.541	64.9	35.1
71.8935072	13.0951675	2.2476	1.4148	3.6624	1.589	0.629	61.4	38.6
71.9005663	13.0911183	2.4742	1.2258	3.7	2.018	0.495	66.9	33.1
71.9075787	13.0865387	2.1587	1.3892	3.5479	1.554	0.644	60.8	39.2
71.9146653	13.0819324	2.2462	1.3353	3.5815	1.682	0.594	62.7	37.3
71.9218257	13.0783353	2.3626	1.2097	3.5723	1.953	0.512	66.1	33.9
71.9289853	13.0744613	2.1446	1.2137	3.3583	1.767	0.566	63.9	36.1
71.9361959	13.0700521	2.2621	1.2642	3.5263	1.789	0.559	64.1	35.9
71.9433774	13.0659348	2.4741	1.1678	3.6419	2.119	0.472	67.9	32.1
71.9505589	13.0617927	2.4085	1.2468	3.6553	1.932	0.518	65.9	34.1
71.9578353	13.0572521	2.5548	1.2869	3.8417	1.985	0.504	66.5	33.5
71.9651377	13.052674	2.6668	1.2874	3.9542	2.071	0.483	67.4	32.6
71.9724154	13.0476256	2.6685	1.3077	3.9762	2.041	0.490	67.1	32.9
71.9796973	13.0431623	2.736	1.2782	4.0142	2.141	0.467	68.2	31.8
71.9870106	13.0395401	2.4974	1.2862	3.7836	1.942	0.515	66.0	34.0
71.9944594	13.034937	2.5773	1.2767	3.854	2.019	0.495	66.9	33.1
72.00178	13.0300332	2.5035	1.1551	3.6586	2.167	0.461	68.4	31.6
72.009163	13.025938	2.374	1.2605	3.6345	1.883	0.531	65.3	34.7
72.0166869	13.021812	2.3657	1.235	3.6007	1.916	0.522	65.7	34.3
72.0242327	13.0175997	2.2315	1.2958	3.5273	1.722	0.581	63.3	36.7
72.0317827	13.0130879	2.5202	1.1443	3.6645	2.202	0.454	68.8	31.2
72.0392433	13.0081234	2.0367	1.2827	3.3194	1.588	0.630	61.4	38.6
72.0466036	13.0038272	2.3193	1.3831	3.7024	1.677	0.596	62.6	37.4
72.0540305	12.9996096	2.5993	1.3807	3.98	1.883	0.531	65.3	34.7
72.0613353	12.9944125	2.7478	1.4607	4.2085	1.881	0.532	65.3	34.7
72.0686109	12.9906141	2.8966	1.3742	4.2708	2.108	0.474	67.8	32.2
72.0758855	12.9866198	2.8044	1.5483	4.3527	1.811	0.552	64.4	35.6
72.083158	12.9824136	3.3723	1.3561	4.7284	2.487	0.402	71.3	28.7
72.0905019	12.9777792	2.6815	1.4358	4.1173	1.868	0.535	65.1	34.9
72.0978281	12.9725304	2.6861	1.5205	4.2066	1.767	0.566	63.9	36.1
72.105209	12.9679585	2.8274	1.4555	4.2829	1.943	0.515	66.0	34.0
72.1126865	12.9636162	2.9051	1.3103	4.2154	2.217	0.451	68.9	31.1
72.1202357	12.9599986	2.6992	1.4293	4.1285	1.888	0.530	65.4	34.6
72.1275739	12.9553536	3.0208	1.3471	4.3679	2.242	0.446	69.2	30.8
72.1348035	12.9497234	2.7302	1.4901	4.2203	1.832	0.546	64.7	35.3
72.1419634	12.9456727	3.0741	1.5023	4.5764	2.046	0.489	67.2	32.8
72.1490894	12.9416762	3.4532	1.6519	5.1051	2.090	0.478	67.6	32.4
72.1563319	12.9381992	4.0583	1.63	5.6883	2.490	0.402	71.3	28.7
72.1636164	12.933959	4.0559	1.4548	5.5107	2.788	0.359	73.6	26.4
72.1707157	12.9288489	3.2758	1.6361	4.9119	2.002	0.499	66.7	33.3
72.1779401	12.9245689	3.7023	1.3499	5.0522	2.743	0.365	73.3	26.7
72.1850609	12.9205228	3.1289	1.5091	4.638	2.073	0.482	67.5	32.5
72.1922258	12.9166227	3.6388	1.4105	5.0493	2.580	0.388	72.1	27.9
72.1993622	12.9117383	3.1115	1.3252	4.4367	2.348	0.426	70.1	29.9
72.2064241	12.9070168	2.9731	1.1624	4.1355	2.558	0.391	71.9	28.1
72.213488	12.9026636	2.7432	1.2127	3.9559	2.262	0.442	69.3	30.7
72.2206402	12.8988377	2.8544	1.3366	4.191	2.136	0.468	68.1	31.9
72.2277828	12.8945714	3.1349	1.4248	4.5597	2.200	0.454	68.8	31.2
72.234836	12.8896623	3.5818	1.5924	5.1742	2.249	0.445	69.2	30.8
72.2420638	12.8856033	4.6429	1.7002	6.3431	2.731	0.366	73.2	26.8
72.2492476	12.8818035	4.725	1.7418	6.4668	2.713	0.369	73.1	26.9
72.2563444	12.8772749	4.6135	1.659	6.2725	2.781	0.360	73.6	26.4
72.2635015	12.8732466	4.3155	1.6835	5.999	2.563	0.390	71.9	28.1
72.2705194	12.8692841	4.5273	1.611	6.1383	2.810	0.356	73.8	26.2
72.2776018	12.864341	4.1784	1.5126	5.691	2.762	0.362	73.4	26.6
72.2846704	12.8593523	4.0472	1.6299	5.6771	2.483	0.403	71.3	28.7
72.2917959	12.8553262	4.1275	1.4158	5.5433	2.915	0.343	74.5	25.5
72.2990693	12.8513525	3.7468	1.5446	5.2914	2.426	0.412	70.8	29.2
72.3063094	12.8466071	4.194	1.436	5.63	2.921	0.342	74.5	25.5
72.3135607	12.8419514	3.7949	1.7258	5.5207	2.199	0.455	68.7	31.3
72.3208314	12.8374879	4.6194	1.6934	6.3128	2.728	0.367	73.2	26.8
72.3279603	12.8338743	4.2701	1.8136	6.0837	2.354	0.425	70.2	29.8
72.3350295	12.8295674	4.4289	1.6751	6.104	2.644	0.378	72.6	27.4
72.3420507	12.8246446	4.1187	1.8075	5.9262	2.279	0.439	69.5	30.5
72.3491503	12.8209606	4.3676	1.8925	6.2601	2.308	0.433	69.8	30.2
72.3564271	12.8166948	4.8275	1.6919	6.5194	2.853	0.350	74.0	26.0
72.363778	12.8120775	4.3334	1.7572	6.0906	2.466	0.406	71.1	28.9
72.3711486	12.8069952	4.6862	1.7438	6.43	2.687	0.372	72.9	27.1
72.3785762	12.8025058	4.7324	1.7091	6.4415	2.769	0.361	73.5	26.5
72.3859787	12.7983265	4.8995	1.7513	6.6508	2.798	0.357	73.7	26.3
72.3933559	12.793226	5.2038	1.6891	6.8929	3.081	0.325	75.5	24.5
72.4008141	12.7894522	5.3347	1.7002	7.0349	3.138	0.319	75.8	24.2
72.4082689	12.7851401	5.7542	1.7722	7.5264	3.247	0.308	76.5	23.5
72.4157526	12.7801627	6.1423	1.7103	7.8526	3.591	0.278	78.2	21.8
72.4232696	12.7748797	5.8817	1.8792	7.7609	3.130	0.319	75.8	24.2
72.4307912	12.7706368	6.2933	1.7293	8.0226	3.639	0.275	78.4	21.6
72.4384074	12.7664505	5.7942	1.6792	7.4734	3.451	0.290	77.5	22.5
72.4461584	12.7615407	5.6589	2.0622	7.7211	2.744	0.364	73.3	26.7
72.4539296	12.7560843	7.2093	1.9937	9.203	3.616	0.277	78.3	21.7
72.4618239	12.7510713	7.96	2.2366	10.1966	3.559	0.281	78.1	21.9
72.4697494	12.7468666	9.0894	2.2368	11.3262	4.064	0.246	80.3	19.7
72.4777543	12.7423032	8.8934	2.4797	11.3731	3.586	0.279	78.2	21.8
72.4858293	12.7374559	9.5847	2.3195	11.9042	4.132	0.242	80.5	19.5
72.4938774	12.7319551	8.8835	2.455	11.3385	3.619	0.276	78.3	21.7
72.5019582	12.7266759	9.05	2.3161	11.3661	3.907	0.256	79.6	20.4
72.5100621	12.7218553	7.8165	2.3044	10.1209	3.392	0.295	77.2	22.8
72.5181351	12.716692	7.7512	2.006	9.7572	3.864	0.259	79.4	20.6
72.5261957	12.7122079	6.6478	2.0444	8.6922	3.252	0.308	76.5	23.5
72.5342647	12.7077902	6.4355	2.2328	8.6683	2.882	0.347	74.2	25.8
72.5422635	12.7027988	7.037	1.9	8.937	3.704	0.270	78.7	21.3
72.550292	12.6974658	6.0701	2.1792	8.2493	2.785	0.359	73.6	26.4
72.5582325	12.6919344	7.0461	2.1409	9.187	3.291	0.304	76.7	23.3
72.5662769	12.6868963	7.0352	2.1791	9.2143	3.228	0.310	76.4	23.6
72.5743121	12.6821978	7.5552	2.1473	9.7025	3.518	0.284	77.9	22.1
72.5824499	12.6776989	7.6528	2.0669	9.7197	3.703	0.270	78.7	21.3
72.5905568	12.6720987	7.5257	2.1486	9.6743	3.503	0.286	77.8	22.2
72.598851	12.6672068	7.4526	2.3443	9.7969	3.179	0.315	76.1	23.9
72.6069587	12.6622631	8.037	2.1143	10.1513	3.801	0.263	79.2	20.8
72.6150223	12.6579094	7.1086	2.2674	9.376	3.135	0.319	75.8	24.2
72.6231328	12.6528535	6.9946	2.3333	9.3279	2.998	0.334	75.0	25.0
72.631191	12.6471411	7.2233	2.1366	9.3599	3.381	0.296	77.2	22.8
72.6392837	12.642162	6.7794	2.3396	9.119	2.898	0.345	74.3	25.7
72.6474807	12.6371443	7.4788	2.2367	9.7155	3.344	0.299	77.0	23.0
72.6555562	12.6326231	6.841	2.3053	9.1463	2.968	0.337	74.8	25.2
72.663593	12.6272416	6.89	2.1872	9.0772	3.150	0.317	75.9	24.1
72.6715642	12.6219606	7.055	2.2609	9.3159	3.120	0.320	75.7	24.3
72.6795413	12.6169185	7.2419	2.4021	9.644	3.015	0.332	75.1	24.9
72.6875525	12.6118568	7.2559	2.2244	9.4803	3.262	0.307	76.5	23.5
72.6955488	12.6066012	6.2439	2.223	8.4669	2.809	0.356	73.7	26.3
72.7033783	12.6015726	6.1625	2.3488	8.5113	2.624	0.381	72.4	27.6
72.7112302	12.5982286	6.0789	2.4496	8.5285	2.482	0.403	71.3	28.7
72.7189846	12.5934952	5.8516	2.2265	8.0781	2.628	0.380	72.4	27.6
72.726767	12.5882918	5.4377	2.3759	7.8136	2.289	0.437	69.6	30.4
72.7346138	12.5836481	5.5941	2.2594	7.8535	2.476	0.404	71.2	28.8
72.7423733	12.578582	5.1612	2.245	7.4062	2.299	0.435	69.7	30.3
72.7501733	12.5728775	5.2604	2.2149	7.4753	2.375	0.421	70.4	29.6
72.7579358	12.5678362	5.2165	2.2612	7.4777	2.307	0.433	69.8	30.2
72.7657342	12.5630088	5.6239	2.3192	7.9431	2.425	0.412	70.8	29.2
72.7736136	12.5588532	5.7578	2.4999	8.2577	2.303	0.434	69.7	30.3
72.7813783	12.5543879	6.5075	2.3143	8.8218	2.812	0.356	73.8	26.2
72.7891533	12.5496298	5.4994	2.2067	7.7061	2.492	0.401	71.4	28.6
72.7969588	12.5446114	5.461	2.0808	7.5418	2.624	0.381	72.4	27.6
72.8046601	12.5396261	4.8811	2.0286	6.9097	2.406	0.416	70.6	29.4
72.8123096	12.5345528	4.8516	2.4403	7.2919	1.988	0.503	66.5	33.5
72.820047	12.529252	5.7107	2.1995	7.9102	2.596	0.385	72.2	27.8
72.8277258	12.5249349	4.8898	2.1259	7.0157	2.300	0.435	69.7	30.3
72.8354358	12.5205627	4.4351	2.2699	6.705	1.954	0.512	66.1	33.9
72.8432405	12.515703	4.6729	2.1057	6.7786	2.219	0.451	68.9	31.1
72.8509753	12.5107351	4.3433	2.1464	6.4897	2.024	0.494	66.9	33.1
72.858755	12.5052361	4.0238	2.1201	6.1439	1.898	0.527	65.5	34.5
72.8665689	12.5004618	4.1342	2.2349	6.3691	1.850	0.541	64.9	35.1
72.874388	12.4956906	4.4652	2.0274	6.4926	2.202	0.454	68.8	31.2
72.8821731	12.4904447	3.9135	2.0378	5.9513	1.920	0.521	65.8	34.2
72.8899275	12.4855934	4.0475	2.2515	6.299	1.798	0.556	64.3	35.7
72.8976132	12.4810529	4.7212	2.0243	6.7455	2.332	0.429	70.0	30.0
72.9054185	12.4763842	4.1076	1.8359	5.9435	2.237	0.447	69.1	30.9
72.9132142	12.4718846	4.0595	2.0942	6.1537	1.938	0.516	66.0	34.0
72.9209695	12.4672185	4.7312	2.1622	6.8934	2.188	0.457	68.6	31.4
72.92876	12.4623096	4.707	2.1	6.807	2.241	0.446	69.1	30.9
72.936503	12.4567226	4.7253	2.1431	6.8684	2.205	0.454	68.8	31.2
72.9442199	12.4515982	4.6886	2.089	6.7776	2.244	0.446	69.2	30.8
72.9520964	12.4471093	4.5052	2.0722	6.5774	2.174	0.460	68.5	31.5
72.959946	12.4429813	4.5283	2.0941	6.6224	2.162	0.462	68.4	31.6
72.9678915	12.4380563	4.5709	2.1431	6.714	2.133	0.469	68.1	31.9
72.9757238	12.4325504	4.7301	2.3131	7.0432	2.045	0.489	67.2	32.8
72.9835478	12.4275142	5.6924	2.6199	8.3123	2.173	0.460	68.5	31.5
72.9914247	12.4226007	7.1544	2.4419	9.5963	2.930	0.341	74.6	25.4
72.9992909	12.417712	6.9516	2.3857	9.3373	2.914	0.343	74.4	25.6
73.0072305	12.4127287	7.1249	2.33	9.4549	3.058	0.327	75.4	24.6
73.0153146	12.4082786	6.6825	2.3335	9.016	2.864	0.349	74.1	25.9
73.0233299	12.4038879	6.8007	2.858	9.6587	2.380	0.420	70.4	29.6
73.0312133	12.398817	8.4378	3.1803	11.6181	2.653	0.377	72.6	27.4
73.0391699	12.3935406	9.6042	2.8522	12.4564	3.367	0.297	77.1	22.9
